FID,OBJECTID,SHAPE,TEXT13ID,F_TYP,T_TEXT,T_LANG,O,P,O_UEREG,O_REGION,O_LOKAL,P_WLD,P_WAS,P_WIE,P_WGT,P_LW,P_PK,P_GPK,P_GST,P_SGR,P_AGR,P_RGR,P_URB,Q_MOB,Q_SPI,Q_GRI,Q_HUN,Q_BAB,Q_WC,Q_SPO,Q_TRB,UMFANG,FLAECHE,SE_ANNO_CAD_DATA
OEFFGRUENFLOGD.2636,2636,"POLYGON ((16.27177576366005 48.18990940239825, 16.27199652724917 48.190082083746745, 16.272133614766343 48.190269894221416, 16.272194026432153 48.190471432368994, 16.2710081322028 48.19059582949945, 16.270875610759425 48.1905229647955, 16.27092993054812 48.1904285665056, 16.27152078003247 48.18978728842286, 16.27177576366005 48.18990940239825))",Streckerpark,L,Streckerpark,Streckerpark,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,291.68008403,5046.76768706,
OEFFGRUENFLOGD.2637,2637,"POLYGON ((16.28066354041044 48.16714251597968, 16.28072235784019 48.167303583504875, 16.280809113483496 48.16764059287511, 16.280270626811955 48.16757344489277, 16.28060005846095 48.16667006804039, 16.28066354041044 48.16714251597968))",Park Hochmai*,L,Park Hochmaisgasse,Parkanlage Hochmaisgasse,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,253.34713562,1973.75534475,
OEFFGRUENFLOGD.2638,2638,"MULTIPOLYGON (((16.288309705532885 48.185697385628266, 16.287268686867268 48.185943980891494, 16.28672738905056 48.18495814530562, 16.28778062821032 48.1847073440051, 16.288309705532885 48.185697385628266), (16.28734283836353 48.18532769376302, 16.287392298449106 48.185501397006405, 16.28732978218252 48.185619969048204, 16.28752715759181 48.18567457428388, 16.287780699706957 48.18563364947398, 16.28791521517847 48.18545665124354, 16.287901709736214 48.18537402003585, 16.287687728200666 48.185250272784046, 16.287469061631054 48.18524512172033, 16.28734283836353 48.18532769376302)))",Hügelpark,L,Hügelpark,Hügelpark,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,549.60997079,8085.75352766,
OEFFGRUENFLOGD.2639,2639,"POLYGON ((16.30134902648538 48.18806026981968, 16.301268339420172 48.18785030959886, 16.30243694958236 48.1878262072134, 16.30134902648538 48.18806026981968))",Hans-Moser-P*,L,Hans-Moser-Park,Hans-Moser-Park,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,196.01312379,1022.33820773,
OEFFGRUENFLOGD.2640,2640,"POLYGON ((16.29699282263791 48.181374068695106, 16.295575445311293 48.18157142914547, 16.295559886368235 48.181517183491856, 16.296945207484118 48.181193063062786, 16.29699282263791 48.181374068695106))",Katharina-SP*,L,Katharina-Schratt-Park,Katharina-Schratt-Park,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,243.37940388,1431.0897666,
OEFFGRUENFLOGD.2641,2641,"POLYGON ((16.281711116367468 48.177623560373505, 16.282532417477135 48.17763163010869, 16.28253232150468 48.17771725137662, 16.283082109712538 48.177734021653194, 16.283047885000975 48.17798224883613, 16.28288853012982 48.17799530530847, 16.28287051490341 48.178381737677924, 16.283390350659378 48.17839249948229, 16.283385702498073 48.17844329042438, 16.283335203134556 48.17864673991152, 16.282514852517558 48.17861544585035, 16.281965950477275 48.17853115722801, 16.281710197269636 48.1784919723773, 16.281180083543987 48.17841078077905, 16.281132893678528 48.178403451181026, 16.28112109450958 48.17761765873825, 16.281711116367468 48.177623560373505))",Jesuitenkoll*,L,Jesuitenkollegium/Jagdstr,"Jesuitenkollegium, Jagdschloßgasse",1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559.26576012,14284.07024089,
OEFFGRUENFLOGD.2642,2642,"POLYGON ((16.297630066521947 48.17566636976591, 16.29678843441542 48.17573241016271, 16.296768835242204 48.17569249581113, 16.29758700554366 48.17535299647375, 16.297630066521947 48.17566636976591))",Gustav-Zelib*,L,Gustav-Zelibor-Park,Gustav-Zelibor-Park,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.29476392,1264.85403315,
OEFFGRUENFLOGD.2643,2643,"MULTIPOLYGON (((16.297302689945 48.17436195454723, 16.29608626973675 48.173546802331444, 16.296253822873194 48.17343107216669, 16.29782710267779 48.173428516213015, 16.29781689340705 48.17323571947519, 16.29720351358429 48.17324169626239, 16.297182728147867 48.17281788110866, 16.296744139650215 48.17282503869751, 16.296760894451168 48.173243793832526, 16.296427839351207 48.17324620818486, 16.296431685164794 48.173158525078584, 16.296329847903436 48.17305619135295, 16.296137055928217 48.17287035753344, 16.295979514811524 48.17265137209793, 16.29592428771927 48.172558329041514, 16.296744990838494 48.17241584491976, 16.296685864196363 48.17221853463669, 16.2967598084557 48.172205350662736, 16.29698590575429 48.17226472775211, 16.297288715610872 48.172228013799334, 16.29739390631862 48.17228931599536, 16.29717829771925 48.17245252776091, 16.298216969305642 48.1731290569884, 16.29842249667973 48.17297989198054, 16.298522501077564 48.17307154373894, 16.29873693122916 48.17326749892564, 16.298896579361923 48.17356826338293, 16.298522041313213 48.17370023017012, 16.29819952311908 48.173813944873906, 16.297916787114268 48.17396589421769, 16.297302689945 48.17436195454723), (16.29675533513468 48.17383341350788, 16.296999778655923 48.174001277305855, 16.29714774863172 48.17390942801338, 16.296906404583353 48.173732290821086, 16.29675533513468 48.17383341350788)))",Stranzenberg*,L,Stranzenberggasse,Stranzenberggasse,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172.74154981,23001.12153587,
OEFFGRUENFLOGD.2644,2644,"MULTIPOLYGON (((16.25933733073983 48.16609264974188, 16.25861339209128 48.16628158491906, 16.25796927191505 48.16648630808654, 16.257817952155794 48.166447983622795, 16.257609243202594 48.16613869699776, 16.257526324518253 48.16603549721116, 16.257250301638543 48.16561655906149, 16.25724069160313 48.165578489273585, 16.257927905262743 48.165399238799296, 16.25795816711118 48.16546750585207, 16.258001994036356 48.16559282474519, 16.25937188988387 48.16527540778448, 16.260445391176855 48.165145154878104, 16.261406874545656 48.16512611112689, 16.261409759098147 48.16526888145925, 16.261677480250523 48.16531458370536, 16.26246190062416 48.16530946831717, 16.26266560755703 48.16527896485546, 16.262792003098998 48.165257405919014, 16.26345145564321 48.165257187157415, 16.263694243112273 48.165343669688774, 16.264067643159827 48.16534196274293, 16.264118184228327 48.165348739384164, 16.26411994487805 48.165436425047794, 16.26412291014868 48.16552692186721, 16.264123453693532 48.165711003119995, 16.26354156328647 48.165664546521135, 16.2630697050401 48.16566228073571, 16.26141481559011 48.16576463975487, 16.260409071665045 48.165890449714404, 16.25933733073983 48.16609264974188), (16.25932268798314 48.16564259605937, 16.25925339494139 48.165553231996, 16.25819516446866 48.165814809503175, 16.25823071305874 48.16587849798348, 16.258240788773755 48.165954909984244, 16.25851477383073 48.16588487123124, 16.259338732243005 48.16570224756698, 16.25932268798314 48.16564259605937)))",Park Lainzbe*,L,ParkLainzberbachstr,Parkanlage Lainzberbachstraße,1,1000100000,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1393.5105668,33544.27675588,
OEFFGRUENFLOGD.2645,2645,"POLYGON ((16.27694493175917 48.173153235080875, 16.27657727839702 48.173784260700444, 16.276504798733658 48.17379068659326, 16.275851018072007 48.17338396198572, 16.276089902954418 48.173074943159286, 16.27694493175917 48.173153235080875))",Friedrich-Ju*,L,FriedrichJuliusBieberAnla,Friedrich-Julius-Bieber-Anlage,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250.01911664,3812.78472802,
OEFFGRUENFLOGD.2646,2646,"POLYGON ((16.281398419487534 48.168206607407875, 16.281317757626685 48.1682110656132, 16.281250939314006 48.16821272087055, 16.281215763965236 48.168040707522316, 16.281272402573865 48.167879979618796, 16.281295119142637 48.16788083402826, 16.28172136260431 48.167940897678655, 16.28212004819093 48.16799729373019, 16.2822334809696 48.16803219594905, 16.282836613203877 48.16812297119129, 16.282944768839155 48.16819019212132, 16.282734484851602 48.16820977912738, 16.282870698892964 48.16818409275425, 16.281406420950443 48.168147582902, 16.281398419487534 48.168206607407875))",Oscar-Straus*,L,Oscar-Straus-Park,Oscar-Straus-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,321.22052387,2355.70447749,
OEFFGRUENFLOGD.2647,2647,"POLYGON ((16.28172281967879 48.16577407862664, 16.280610624292716 48.16619876109222, 16.280578350474148 48.16608436168372, 16.281034341892187 48.16509897350034, 16.28109510863935 48.165082982867446, 16.28172281967879 48.16577407862664))",Andreas-Rett*,L,Andreas-Rett-Park,Andreas-Rett-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,317.68174291,4876.90880773,
OEFFGRUENFLOGD.2648,2648,"POLYGON ((16.266131172661865 48.16546544592043, 16.26571562978848 48.16550354848331, 16.265428510371894 48.165542296984405, 16.26505875308367 48.165599687149886, 16.264622132370338 48.16551948400787, 16.264393674228522 48.16550828710424, 16.26421666186799 48.16550599292401, 16.264234527209325 48.16531512515442, 16.26492010790053 48.16532229689744, 16.265664581372956 48.16533006275104, 16.266115395371376 48.1652957698347, 16.266131172661865 48.16546544592043))",Park Lainzbe*,L,Park/Lainzer-,Lainzer Bach,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,325.42364195,3294.94853179,
OEFFGRUENFLOGD.2649,2649,"POLYGON ((16.27425219582515 48.165929843295416, 16.27416409024447 48.165883283449084, 16.275643538498226 48.16496360848107, 16.27561533397937 48.164941470145244, 16.2751265321381 48.16494993525185, 16.27461372342385 48.164911170668184, 16.274046808605412 48.16492565712332, 16.273818025875723 48.16491101186099, 16.2736434041304 48.16490749961345, 16.273515880506043 48.16490827018964, 16.273397555912297 48.16488596167158, 16.27295682647874 48.164719524307905, 16.272327370147245 48.16476162495481, 16.272243694269147 48.1645739379945, 16.27220682097037 48.16449747453389, 16.272256393780097 48.16441487534529, 16.273851791832158 48.16442502472015, 16.274137285352978 48.16440759717145, 16.27417943975901 48.164408787228226, 16.274549615345993 48.16442763822916, 16.27462690213625 48.1644363131677, 16.274724603982424 48.164461456682155, 16.27478613435337 48.16449377544618, 16.274829480780138 48.16452919436015, 16.27486415963619 48.16455973787244, 16.27489854698188 48.16458223941953, 16.27492703055541 48.16459538479203, 16.274981730497842 48.164606475650785, 16.27503080078007 48.16460263463095, 16.275088903447234 48.164578383620594, 16.275128740907938 48.16454063295468, 16.275149132638575 48.16448731446832, 16.275235616981767 48.164503090481375, 16.275318597539567 48.164518228750104, 16.27599170136517 48.164609963705566, 16.27615697415065 48.16467328547191, 16.276208778091323 48.16465498506598, 16.276437956242432 48.16502472848374, 16.276444639827105 48.16505746752473, 16.276399175590907 48.165080196927654, 16.276274608754548 48.16515171870355, 16.2761075657266 48.16521926112366, 16.275790968872137 48.16499831013068, 16.27425219582515 48.165929843295416))",Anna-Freud-P*,L,Anna-Freud-Park,Anna-Freud-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1033.03689811,15906.24604287,
OEFFGRUENFLOGD.2650,2650,"POLYGON ((16.276897081819467 48.160997379664636, 16.275998510252116 48.16050762206221, 16.276003251349636 48.160504070392015, 16.275964955808362 48.1604380359647, 16.275910940634695 48.1604691064945, 16.27589933376042 48.1604757824316, 16.275886459796794 48.16048318795898, 16.27585504768207 48.16044728824062, 16.275824843698004 48.16041282807465, 16.275765778037364 48.16034561714946, 16.275721656088553 48.16029541137746, 16.27570201414394 48.160273060806, 16.275683623328533 48.160252133628504, 16.275685899573485 48.16023909454624, 16.27568670342647 48.16023449399867, 16.27570205928844 48.160234623482346, 16.275748567762182 48.16023501754862, 16.275775971470516 48.16023524867984, 16.27577220466149 48.16019777073758, 16.2757701425386 48.160177264939406, 16.275778472935656 48.160178012160024, 16.275556416085035 48.15958754388082, 16.275629968948504 48.159561446299904, 16.27614726581311 48.16016625042274, 16.27615352017426 48.160164065617494, 16.276184212801297 48.160197986355655, 16.276218139459132 48.16023548000907, 16.276279323962388 48.16029003733961, 16.276283754348196 48.1602947161604, 16.276276091525528 48.16029552156695, 16.276272999889247 48.160295519956975, 16.276270176463118 48.16029605808433, 16.276266141278025 48.16029830430676, 16.2762630471301 48.16030046108626, 16.276897081819467 48.160997379664636))",Sillerplatz,L,Sillerplatz,Sillerplatz,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,409.68402894,3471.15401265,
OEFFGRUENFLOGD.2651,2651,"POLYGON ((16.26682131008733 48.16168507288239, 16.266813288069383 48.16165190527311, 16.266763541861753 48.161657214580956, 16.266593597751054 48.16108856750664, 16.2665670483695 48.16093735166826, 16.269780375103405 48.159897715394685, 16.26996406361284 48.16015413023473, 16.27045950999225 48.16090872705451, 16.26876136892255 48.161423734577596, 16.268507614668778 48.161502838974506, 16.268239243438874 48.16154764724348, 16.26682131008733 48.16168507288239))",Napoleonwald,L,Napoleonwald,Napoleonwald,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,764.38539303,31426.57848217,
OEFFGRUENFLOGD.2652,2652,"POLYGON ((16.255630552614722 48.1321878620767, 16.25563516156602 48.13215892473464, 16.25576624136268 48.13209943558607, 16.25628259400278 48.13263152674011, 16.25628488632635 48.1326338899838, 16.255725033664906 48.13285232560735, 16.255449238767337 48.132880499117135, 16.255447026885147 48.132878260021414, 16.255722918242498 48.13274355328114, 16.255747757172298 48.1325777568516, 16.255677787199634 48.1323899719155, 16.25559474320242 48.132412675896525, 16.255614895452176 48.13228615641514, 16.255620470700872 48.132282787818234, 16.255639584237098 48.13225089283405, 16.25563647352973 48.132212597011204, 16.255630552614722 48.1321878620767))",Park RodaunK*,L,ParkRodaunerKirchpl.,Parkanlage Rodauner Kirchenplatz,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,252.90961342,2187.16437175,
OEFFGRUENFLOGD.2653,2653,"POLYGON ((16.386819343726554 48.29195472087265, 16.38632131611405 48.29215447345917, 16.386246348471033 48.291288921334264, 16.386276254448052 48.29127738635129, 16.386819343726554 48.29195472087265))",Alois-Heidel*,L,Alois-Heidel-Park,Alois-Heidel-Park,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,227.50801155,1949.61253204,
OEFFGRUENFLOGD.2654,2654,"POLYGON ((16.40397299961043 48.27394049964305, 16.40390356410773 48.27381132927503, 16.405387567953564 48.27341980654939, 16.405693089930356 48.273340932357634, 16.40616966829635 48.2742242168753, 16.406215125085264 48.274308219064736, 16.406469978085934 48.274240895671916, 16.406496531502075 48.27424425184581, 16.406528438908293 48.27427627029575, 16.406549777156133 48.27434707802478, 16.40653393554374 48.274403856772786, 16.406502165865835 48.27448200391776, 16.406443890714748 48.274591924653826, 16.406401573157048 48.274715886452604, 16.406417626808555 48.274804683661685, 16.406497554139943 48.274988993654354, 16.40622599047357 48.27506194798337, 16.405683409931036 48.275189585769496, 16.40547924267896 48.27476534643117, 16.40545624129068 48.274722924483555, 16.40510118044418 48.27406551633907, 16.405485260650835 48.2739650885258, 16.40531123188879 48.273668639009436, 16.40397299961043 48.27394049964305))",Stadtwildnis*,L,Stadtwildnis Trillergasse,Stadtwildnis Trillergasse,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,747.38270585,13974.99423263,
OEFFGRUENFLOGD.2655,2655,"POLYGON ((16.443803572840217 48.25776946624306, 16.44383566112283 48.25778714099389, 16.44446125357936 48.25875865630918, 16.443269892822617 48.25913888917359, 16.442619546576722 48.25817020162721, 16.44262151076326 48.258147154879595, 16.44265433834509 48.258128576116576, 16.443745789806833 48.257766428491784, 16.443803572840217 48.25776946624306))",Ingeborg-Bac*,L,Ingeborg-Bachmann-Park,Ingeborg-Bachmann-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1235,0,437.33211698,12040.30207279,
OEFFGRUENFLOGD.2656,2656,"POLYGON ((16.424127115310654 48.255219056345204, 16.424122465198458 48.255221389128735, 16.424002320955616 48.255267484546614, 16.423942125617256 48.25528861586283, 16.423795784889446 48.25531390833412, 16.423720667779126 48.25533006331005, 16.42335311855475 48.255464700305744, 16.42314270868392 48.25554483576716, 16.423106169883653 48.25548417765744, 16.42307065161137 48.25542490550715, 16.422809507366978 48.255014790323585, 16.422717290836427 48.25487012768242, 16.42235733722744 48.254231733570144, 16.42159541306037 48.254555020616564, 16.4216737155511 48.25417940582153, 16.422242115335116 48.25402737686659, 16.422706367492466 48.253907023685436, 16.422756000997833 48.25399888729452, 16.42322194941074 48.2538790937243, 16.423611060077256 48.25462663621183, 16.423750657674322 48.25491037525014, 16.423920435999698 48.25488270514109, 16.424127115310654 48.255219056345204))",Park Carminw*,L,Park Carminweg,Parkanlage Carminweg,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,653.43579213,14416.67080253,
OEFFGRUENFLOGD.2657,2657,"POLYGON ((16.44431419332555 48.23405317482334, 16.443787905486342 48.23401010852628, 16.443784100113916 48.23386256726476, 16.444004793270445 48.233771023876855, 16.444192281630453 48.233691876000336, 16.44431419332555 48.23405317482334))",Park Edmund-*,L,ParkEdmundWeberWeg,Parkanlage Edmund-Weber-Weg,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,132.75370636,1013.83202188,
OEFFGRUENFLOGD.2658,2658,"POLYGON ((16.445614853065056 48.22885349252224, 16.44513983801714 48.22901536889979, 16.444879234283608 48.22913288685827, 16.44471817764339 48.229224230006444, 16.44466762902465 48.22920523465789, 16.44529236853808 48.22766427801151, 16.4453284068306 48.22762143260477, 16.445614853065056 48.22885349252224))",Park Schrein*,L,Park Schreinerweg,Parkanlage Schreinerweg,1,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,404.60922554,5355.34270642,
