Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11
Population by sex, 5-year age groups and nationality since 2002 - districts of Vienna;;;;;;;;;;
NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_YEAR;REF_DATE;SEX;AGE5;AUT;EEA;REU;TCN
AT13;90400;90400;2006;20060101;2;2;428;48;59;20
AT13;90400;90400;2006;20060101;2;3;484;41;36;16
AT13;90400;90400;2006;20060101;2;4;520;48;43;28
AT13;90400;90400;2006;20060101;2;5;697;150;119;73
AT13;90400;90400;2006;20060101;2;6;804;251;122;94
AT13;90400;90400;2006;20060101;2;7;838;224;82;94
AT13;90400;90400;2006;20060101;2;8;984;157;75;73
AT13;90400;90400;2006;20060101;2;9;1030;138;53;49
AT13;90400;90400;2006;20060101;2;10;973;82;70;44
AT13;90400;90400;2006;20060101;2;11;836;62;81;29
AT13;90400;90400;2006;20060101;2;12;793;66;73;26
AT13;90400;90400;2006;20060101;2;13;913;36;31;21
AT13;90400;90400;2006;20060101;2;14;664;24;24;5
AT13;90400;90400;2006;20060101;2;15;490;13;23;5
AT13;90400;90400;2006;20060101;2;16;679;14;16;7
AT13;90400;90400;2006;20060101;2;17;1368;20;6;11
AT13;90500;90500;2006;20060101;1;1;962;85;167;50
AT13;90500;90500;2006;20060101;1;2;823;88;184;53
AT13;90500;90500;2006;20060101;1;3;866;60;188;43
AT13;90500;90500;2006;20060101;1;4;895;55;175;84
AT13;90500;90500;2006;20060101;1;5;1282;199;348;168
AT13;90500;90500;2006;20060101;1;6;1503;353;412;227
AT13;90500;90500;2006;20060101;1;7;1656;366;429;201
AT13;90500;90500;2006;20060101;1;8;1713;282;332;143
AT13;90500;90500;2006;20060101;1;9;1633;243;260;88
AT13;90500;90500;2006;20060101;1;10;1478;164;271;65
AT13;90500;90500;2006;20060101;1;11;1078;174;309;44
AT13;90500;90500;2006;20060101;1;12;1127;86;266;35
AT13;90500;90500;2006;20060101;1;13;1070;50;137;13
AT13;90500;90500;2006;20060101;1;14;821;32;69;18
AT13;90500;90500;2006;20060101;1;15;465;11;37;8
AT13;90500;90500;2006;20060101;1;16;479;4;22;9
AT13;90500;90500;2006;20060101;1;17;544;9;6;6
AT13;90500;90500;2006;20060101;2;1;964;88;159;46
AT13;90500;90500;2006;20060101;2;2;781;65;164;49
AT13;90500;90500;2006;20060101;2;3;848;58;176;53
AT13;90500;90500;2006;20060101;2;4;935;81;178;56
AT13;90500;90500;2006;20060101;2;5;1408;257;306;143
AT13;90500;90500;2006;20060101;2;6;1481;408;324;174
AT13;90500;90500;2006;20060101;2;7;1557;372;326;156
AT13;90500;90500;2006;20060101;2;8;1608;263;235;120
AT13;90500;90500;2006;20060101;2;9;1599;179;221;79
AT13;90500;90500;2006;20060101;2;10;1465;112;237;56
AT13;90500;90500;2006;20060101;2;11;1234;84;262;45
AT13;90500;90500;2006;20060101;2;12;1308;56;215;25
AT13;90500;90500;2006;20060101;2;13;1150;44;125;23
AT13;90500;90500;2006;20060101;2;14;947;28;87;14
AT13;90500;90500;2006;20060101;2;15;727;15;67;12
AT13;90500;90500;2006;20060101;2;16;912;12;43;6
AT13;90500;90500;2006;20060101;2;17;1748;15;13;7
AT13;90600;90600;2006;20060101;1;1;460;56;38;16
AT13;90600;90600;2006;20060101;1;2;401;28;41;23
AT13;90600;90600;2006;20060101;1;3;440;26;57;15
AT13;90600;90600;2006;20060101;1;4;511;33;56;40
AT13;90600;90600;2006;20060101;1;5;799;94;89;83
AT13;90600;90600;2006;20060101;1;6;949;183;108;90
AT13;90600;90600;2006;20060101;1;7;998;191;91;85
AT13;90600;90600;2006;20060101;1;8;1144;183;91;64
AT13;90600;90600;2006;20060101;1;9;1115;144;73;56
AT13;90600;90600;2006;20060101;1;10;920;112;71;40
AT13;90600;90600;2006;20060101;1;11;735;95;101;20
AT13;90600;90600;2006;20060101;1;12;735;54;94;18
AT13;90600;90600;2006;20060101;1;13;700;27;58;15
AT13;90600;90600;2006;20060101;1;14;466;30;20;11
AT13;90600;90600;2006;20060101;1;15;251;17;23;7
AT13;90600;90600;2006;20060101;1;16;243;6;7;8
AT13;90600;90600;2006;20060101;1;17;314;7;4;4
AT13;90600;90600;2006;20060101;2;1;469;52;43;22
AT13;90600;90600;2006;20060101;2;2;428;44;35;20
AT13;90600;90600;2006;20060101;2;3;439;23;41;19
AT13;90600;90600;2006;20060101;2;4;536;38;53;26
AT13;90600;90600;2006;20060101;2;5;774;121;108;48
AT13;90600;90600;2006;20060101;2;6;896;222;96;83
AT13;90600;90600;2006;20060101;2;7;1015;194;104;75
AT13;90600;90600;2006;20060101;2;8;1050;148;68;56
AT13;90600;90600;2006;20060101;2;9;1106;100;57;43
AT13;90600;90600;2006;20060101;2;10;1028;81;68;31
AT13;90600;90600;2006;20060101;2;11;804;44;92;26
AT13;90600;90600;2006;20060101;2;12;807;48;71;14
AT13;90600;90600;2006;20060101;2;13;793;47;45;10
AT13;90600;90600;2006;20060101;2;14;598;16;33;10
AT13;90600;90600;2006;20060101;2;15;396;11;36;11
AT13;90600;90600;2006;20060101;2;16;438;4;20;7
AT13;90600;90600;2006;20060101;2;17;1012;19;7;6
AT13;90700;90700;2006;20060101;1;1;517;56;59;38
AT13;90700;90700;2006;20060101;1;2;433;37;65;10
AT13;90700;90700;2006;20060101;1;3;442;27;72;9
AT13;90700;90700;2006;20060101;1;4;454;28;80;169
AT13;90700;90700;2006;20060101;1;5;707;123;159;237
AT13;90700;90700;2006;20060101;1;6;942;183;157;217
AT13;90700;90700;2006;20060101;1;7;1090;221;160;159
AT13;90700;90700;2006;20060101;1;8;1160;194;128;117
AT13;90700;90700;2006;20060101;1;9;1041;152;97;70
AT13;90700;90700;2006;20060101;1;10;869;108;89;33
AT13;90700;90700;2006;20060101;1;11;738;93;105;29
AT13;90700;90700;2006;20060101;1;12;623;58;104;21
AT13;90700;90700;2006;20060101;1;13;651;39;61;14
AT13;90700;90700;2006;20060101;1;14;445;21;29;13
AT13;90700;90700;2006;20060101;1;15;247;18;15;6
AT13;90700;90700;2006;20060101;1;16;231;8;13;3
AT13;90700;90700;2006;20060101;1;17;293;6;2;3
AT13;90700;90700;2006;20060101;2;1;496;53;43;16
AT13;90700;90700;2006;20060101;2;2;410;34;49;12
AT13;90700;90700;2006;20060101;2;3;428;39;67;11
AT13;90700;90700;2006;20060101;2;4;490;50;79;37
AT13;90700;90700;2006;20060101;2;5;772;140;130;65
AT13;90700;90700;2006;20060101;2;6;992;275;131;86
AT13;90700;90700;2006;20060101;2;7;1053;219;131;92
AT13;90700;90700;2006;20060101;2;8;1116;173;86;77
AT13;90700;90700;2006;20060101;2;9;1032;97;89;46
AT13;90700;90700;2006;20060101;2;10;962;88;97;31
AT13;90700;90700;2006;20060101;2;11;837;66;114;24
AT13;90700;90700;2006;20060101;2;12;715;32;90;22
AT13;90700;90700;2006;20060101;2;13;788;24;55;14
AT13;90700;90700;2006;20060101;2;14;566;18;30;11
AT13;90700;90700;2006;20060101;2;15;342;15;25;9
AT13;90700;90700;2006;20060101;2;16;425;8;14;7
AT13;90700;90700;2006;20060101;2;17;1045;15;9;4
AT13;90800;90800;2006;20060101;1;1;392;41;33;13
AT13;90800;90800;2006;20060101;1;2;360;28;22;13
AT13;90800;90800;2006;20060101;1;3;364;14;34;15
AT13;90800;90800;2006;20060101;1;4;390;30;39;74
AT13;90800;90800;2006;20060101;1;5;635;125;111;140
AT13;90800;90800;2006;20060101;1;6;798;193;117;118
AT13;90800;90800;2006;20060101;1;7;752;179;86;85
AT13;90800;90800;2006;20060101;1;8;829;155;65;57
AT13;90800;90800;2006;20060101;1;9;778;98;51;43
AT13;90800;90800;2006;20060101;1;10;700;76;53;23
AT13;90800;90800;2006;20060101;1;11;545;69;71;21
AT13;90800;90800;2006;20060101;1;12;568;34;61;19
AT13;90800;90800;2006;20060101;1;13;574;22;27;12
AT13;90800;90800;2006;20060101;1;14;371;18;21;6
AT13;90800;90800;2006;20060101;1;15;235;9;9;5
AT13;90800;90800;2006;20060101;1;16;218;6;2;3
AT13;90800;90800;2006;20060101;1;17;281;6;1;4
AT13;90800;90800;2006;20060101;2;1;367;39;27;13
AT13;90800;90800;2006;20060101;2;2;328;24;29;8
AT13;90800;90800;2006;20060101;2;3;342;15;36;16
AT13;90800;90800;2006;20060101;2;4;408;33;47;20
AT13;90800;90800;2006;20060101;2;5;671;165;116;61
AT13;90800;90800;2006;20060101;2;6;751;193;67;66
AT13;90800;90800;2006;20060101;2;7;853;168;64;48
AT13;90800;90800;2006;20060101;2;8;758;124;51;39
AT13;90800;90800;2006;20060101;2;9;807;92;41;21
AT13;90800;90800;2006;20060101;2;10;790;60;46;23
AT13;90800;90800;2006;20060101;2;11;644;57;63;15
AT13;90800;90800;2006;20060101;2;12;655;27;51;13
AT13;90800;90800;2006;20060101;2;13;720;17;18;10
AT13;90800;90800;2006;20060101;2;14;463;23;22;7
AT13;90800;90800;2006;20060101;2;15;324;12;14;2
AT13;90800;90800;2006;20060101;2;16;406;8;8;5
AT13;90800;90800;2006;20060101;2;17;812;11;5;11
AT13;90900;90900;2006;20060101;1;1;623;87;86;42
AT13;90900;90900;2006;20060101;1;2;510;71;80;38
AT13;90900;90900;2006;20060101;1;3;585;65;81;29
AT13;90900;90900;2006;20060101;1;4;689;50;96;108
AT13;90900;90900;2006;20060101;1;5;1046;185;187;199
AT13;90900;90900;2006;20060101;1;6;1241;289;203;197
AT13;90900;90900;2006;20060101;1;7;1292;262;164;148
AT13;90900;90900;2006;20060101;1;8;1318;244;123;110
AT13;90900;90900;2006;20060101;1;9;1223;175;104;71
AT13;90900;90900;2006;20060101;1;10;1075;135;107;37
AT13;90900;90900;2006;20060101;1;11;847;106;148;21
AT13;90900;90900;2006;20060101;1;12;886;75;128;24
AT13;90900;90900;2006;20060101;1;13;906;48;63;20
AT13;90900;90900;2006;20060101;1;14;661;27;40;15
AT13;90900;90900;2006;20060101;1;15;380;4;13;9
AT13;90900;90900;2006;20060101;1;16;366;8;7;7
AT13;90900;90900;2006;20060101;1;17;451;13;4;4
AT13;90900;90900;2006;20060101;2;1;598;78;83;45
AT13;90900;90900;2006;20060101;2;2;459;64;91;30
AT13;90900;90900;2006;20060101;2;3;537;56;70;21
AT13;90900;90900;2006;20060101;2;4;657;66;93;17
AT13;90900;90900;2006;20060101;2;5;1149;247;190;83
AT13;90900;90900;2006;20060101;2;6;1288;322;170;124
AT13;90900;90900;2006;20060101;2;7;1279;262;113;105
AT13;90900;90900;2006;20060101;2;8;1281;211;117;77
AT13;90900;90900;2006;20060101;2;9;1265;146;85;49
AT13;90900;90900;2006;20060101;2;10;1253;93;97;32
AT13;90900;90900;2006;20060101;2;11;1019;94;136;28
AT13;90900;90900;2006;20060101;2;12;1001;58;103;26
AT13;90900;90900;2006;20060101;2;13;1053;39;49;22
AT13;90900;90900;2006;20060101;2;14;908;19;57;9
AT13;90900;90900;2006;20060101;2;15;575;13;43;9
AT13;90900;90900;2006;20060101;2;16;704;8;23;7
AT13;90900;90900;2006;20060101;2;17;1576;11;8;7
AT13;91000;91000;2006;20060101;1;1;3456;258;615;133
AT13;91000;91000;2006;20060101;1;2;3224;208;619;100
AT13;91000;91000;2006;20060101;1;3;3501;150;638;83
AT13;91000;91000;2006;20060101;1;4;3805;141;581;242
AT13;91000;91000;2006;20060101;1;5;3908;326;1038;298
AT13;91000;91000;2006;20060101;1;6;3621;565;1375;396
AT13;91000;91000;2006;20060101;1;7;4164;530;1190;362
AT13;91000;91000;2006;20060101;1;8;5417;511;1038;269
AT13;91000;91000;2006;20060101;1;9;5760;475;837;208
AT13;91000;91000;2006;20060101;1;10;4740;417;638;126
AT13;91000;91000;2006;20060101;1;11;3604;389;704;87
AT13;91000;91000;2006;20060101;1;12;4020;224;666;45
AT13;91000;91000;2006;20060101;1;13;4269;100;338;29
AT13;91000;91000;2006;20060101;1;14;3427;56;251;31
AT13;91000;91000;2006;20060101;1;15;2324;34;141;9
AT13;91000;91000;2006;20060101;1;16;2040;12;62;11
AT13;91000;91000;2006;20060101;1;17;1931;12;12;10
AT13;91000;91000;2006;20060101;2;1;3244;203;617;113
AT13;91000;91000;2006;20060101;2;2;3019;186;572;93
AT13;91000;91000;2006;20060101;2;3;3389;160;575;79
AT13;91000;91000;2006;20060101;2;4;3627;189;553;140
AT13;91000;91000;2006;20060101;2;5;4013;483;970;245
AT13;91000;91000;2006;20060101;2;6;3648;745;1067;307
AT13;91000;91000;2006;20060101;2;7;4158;630;1010;289
AT13;91000;91000;2006;20060101;2;8;5273;503;730;219
AT13;91000;91000;2006;20060101;2;9;5649;336;638;143
AT13;91000;91000;2006;20060101;2;10;4904;306;597;91
AT13;91000;91000;2006;20060101;2;11;3979;234;649;62
AT13;91000;91000;2006;20060101;2;12;4773;134;560;56
AT13;91000;91000;2006;20060101;2;13;4997;69;312;43
AT13;91000;91000;2006;20060101;2;14;4213;43;231;35
AT13;91000;91000;2006;20060101;2;15;3291;48;156;17
AT13;91000;91000;2006;20060101;2;16;3459;16;83;17
AT13;91000;91000;2006;20060101;2;17;5184;24;25;14
AT13;91100;91100;2006;20060101;1;1;2006;103;217;61
AT13;91100;91100;2006;20060101;1;2;1937;96;221;59
AT13;91100;91100;2006;20060101;1;3;2125;78;220;67
AT13;91100;91100;2006;20060101;1;4;2018;63;184;104
AT13;91100;91100;2006;20060101;1;5;1960;171;317;183
AT13;91100;91100;2006;20060101;1;6;2082;221;426;192
AT13;91100;91100;2006;20060101;1;7;2464;240;403;164
AT13;91100;91100;2006;20060101;1;8;3087;228;331;127
AT13;91100;91100;2006;20060101;1;9;3136;207;264;85
AT13;91100;91100;2006;20060101;1;10;2478;172;242;56
AT13;91100;91100;2006;20060101;1;11;1799;130;215;20
AT13;91100;91100;2006;20060101;1;12;2155;78;198;25
AT13;91100;91100;2006;20060101;1;13;2076;34;120;16
AT13;91100;91100;2006;20060101;1;14;1707;24;73;14
AT13;91100;91100;2006;20060101;1;15;1034;11;44;8
AT13;91100;91100;2006;20060101;1;16;764;9;23;5
AT13;91100;91100;2006;20060101;1;17;742;2;2;3
AT13;91100;91100;2006;20060101;2;1;1933;101;227;71
AT13;91100;91100;2006;20060101;2;2;1860;75;209;61
AT13;91100;91100;2006;20060101;2;3;1995;76;200;49
AT13;91100;91100;2006;20060101;2;4;1856;94;181;65
AT13;91100;91100;2006;20060101;2;5;2038;230;289;126
AT13;91100;91100;2006;20060101;2;6;2145;349;378;137
AT13;91100;91100;2006;20060101;2;7;2597;287;384;129
AT13;91100;91100;2006;20060101;2;8;3152;231;244;104
AT13;91100;91100;2006;20060101;2;9;2972;157;209;81
AT13;91100;91100;2006;20060101;2;10;2486;119;182;52
AT13;91100;91100;2006;20060101;2;11;2028;86;217;26
AT13;91100;91100;2006;20060101;2;12;2532;54;172;29
AT13;91100;91100;2006;20060101;2;13;2406;31;102;15
AT13;91100;91100;2006;20060101;2;14;2006;25;72;17
AT13;91100;91100;2006;20060101;2;15;1312;13;57;5
AT13;91100;91100;2006;20060101;2;16;1341;14;23;8
AT13;91100;91100;2006;20060101;2;17;1847;11;9;7
AT13;91200;91200;2006;20060101;1;1;1867;127;265;61
AT13;91200;91200;2006;20060101;1;2;1626;111;327;66
AT13;91200;91200;2006;20060101;1;3;1727;94;293;47
AT13;91200;91200;2006;20060101;1;4;1859;81;264;74
AT13;91200;91200;2006;20060101;1;5;1978;168;440;172
AT13;91200;91200;2006;20060101;1;6;1942;285;596;242
AT13;91200;91200;2006;20060101;1;7;2139;321;528;215
AT13;91200;91200;2006;20060101;1;8;2662;326;465;152
AT13;91200;91200;2006;20060101;1;9;2797;293;378;95
AT13;91200;91200;2006;20060101;1;10;2439;211;311;67
AT13;91200;91200;2006;20060101;1;11;1863;178;385;41
AT13;91200;91200;2006;20060101;1;12;1989;129;386;26
AT13;91200;91200;2006;20060101;1;13;1981;47;179;26
AT13;91200;91200;2006;20060101;1;14;1523;39;103;22
AT13;91200;91200;2006;20060101;1;15;944;17;58;20
AT13;91200;91200;2006;20060101;1;16;960;14;26;7
AT13;91200;91200;2006;20060101;1;17;1106;11;7;5
AT13;91200;91200;2006;20060101;2;1;1729;123;255;65
AT13;91200;91200;2006;20060101;2;2;1600;119;288;64
AT13;91200;91200;2006;20060101;2;3;1610;83;271;43
AT13;91200;91200;2006;20060101;2;4;1774;71;256;64
AT13;91200;91200;2006;20060101;2;5;2035;255;451;133
AT13;91200;91200;2006;20060101;2;6;2087;437;523;221
AT13;91200;91200;2006;20060101;2;7;2194;377;447;169
AT13;91200;91200;2006;20060101;2;8;2715;293;374;133
AT13;91200;91200;2006;20060101;2;9;2705;194;275;82
AT13;91200;91200;2006;20060101;2;10;2559;159;276;55
AT13;91200;91200;2006;20060101;2;11;2295;123;310;37
AT13;91200;91200;2006;20060101;2;12;2255;79;278;31
AT13;91200;91200;2006;20060101;2;13;2333;52;146;35
AT13;91200;91200;2006;20060101;2;14;1863;21;115;19
AT13;91200;91200;2006;20060101;2;15;1478;19;73;17
AT13;91200;91200;2006;20060101;2;16;1770;20;45;9
AT13;91200;91200;2006;20060101;2;17;3000;22;19;9
AT13;91300;91300;2006;20060101;1;1;933;85;40;31
AT13;91300;91300;2006;20060101;1;2;1016;83;45;23
AT13;91300;91300;2006;20060101;1;3;1049;39;40;22
AT13;91300;91300;2006;20060101;1;4;1086;37;46;33
AT13;91300;91300;2006;20060101;1;5;1126;83;61;48
AT13;91300;91300;2006;20060101;1;6;1007;128;65;61
AT13;91300;91300;2006;20060101;1;7;1179;141;76;45
AT13;91300;91300;2006;20060101;1;8;1611;173;69;54
AT13;91300;91300;2006;20060101;1;9;1700;146;54;47
AT13;91300;91300;2006;20060101;1;10;1400;91;49;39
AT13;91300;91300;2006;20060101;1;11;1119;71;61;22
AT13;91300;91300;2006;20060101;1;12;1322;72;55;15
AT13;91300;91300;2006;20060101;1;13;1711;56;31;14
AT13;91300;91300;2006;20060101;1;14;1286;36;23;9
AT13;91300;91300;2006;20060101;1;15;835;22;12;12
AT13;91300;91300;2006;20060101;1;16;927;13;3;6
AT13;91300;91300;2006;20060101;1;17;1207;15;2;9
AT13;91300;91300;2006;20060101;2;1;884;82;47;28
AT13;91300;91300;2006;20060101;2;2;979;67;43;30
AT13;91300;91300;2006;20060101;2;3;998;40;24;13
AT13;91300;91300;2006;20060101;2;4;991;43;37;24
AT13;91300;91300;2006;20060101;2;5;1082;139;62;45
AT13;91300;91300;2006;20060101;2;6;1109;220;80;56
AT13;91300;91300;2006;20060101;2;7;1360;228;76;63
AT13;91300;91300;2006;20060101;2;8;1744;185;61;57
AT13;91300;91300;2006;20060101;2;9;1852;149;41;39
AT13;91300;91300;2006;20060101;2;10;1674;91;46;35
AT13;91300;91300;2006;20060101;2;11;1473;78;68;21
AT13;91300;91300;2006;20060101;2;12;1717;75;48;21
AT13;91300;91300;2006;20060101;2;13;2125;58;23;15
AT13;91300;91300;2006;20060101;2;14;1635;38;22;19
AT13;91300;91300;2006;20060101;2;15;1178;13;7;10
AT13;91300;91300;2006;20060101;2;16;1469;20;9;9
AT13;91300;91300;2006;20060101;2;17;3321;20;3;10
AT13;91400;91400;2006;20060101;1;1;1643;118;145;51
AT13;91400;91400;2006;20060101;1;2;1519;108;175;30
AT13;91400;91400;2006;20060101;1;3;1683;94;197;33
AT13;91400;91400;2006;20060101;1;4;1855;55;190;47
AT13;91400;91400;2006;20060101;1;5;1914;134;351;126
AT13;91400;91400;2006;20060101;1;6;1832;225;376;156
AT13;91400;91400;2006;20060101;1;7;2088;257;357;119
AT13;91400;91400;2006;20060101;1;8;2768;262;301;85
AT13;91400;91400;2006;20060101;1;9;2914;231;274;85
AT13;91400;91400;2006;20060101;1;10;2519;187;230;36
AT13;91400;91400;2006;20060101;1;11;1950;146;255;40
AT13;91400;91400;2006;20060101;1;12;2148;119;264;36
AT13;91400;91400;2006;20060101;1;13;2407;67;125;21
AT13;91400;91400;2006;20060101;1;14;1865;26;86;12
AT13;91400;91400;2006;20060101;1;15;1102;17;40;8
AT13;91400;91400;2006;20060101;1;16;996;7;25;7
AT13;91400;91400;2006;20060101;1;17;1213;6;2;7
AT13;91400;91400;2006;20060101;2;1;1596;97;160;33
AT13;91400;91400;2006;20060101;2;2;1507;80;191;23
AT13;91400;91400;2006;20060101;2;3;1620;73;190;30
AT13;91400;91400;2006;20060101;2;4;1723;75;200;31
AT13;91400;91400;2006;20060101;2;5;2002;218;281;104
AT13;91400;91400;2006;20060101;2;6;1960;347;337;119
AT13;91400;91400;2006;20060101;2;7;2270;356;288;114
AT13;91400;91400;2006;20060101;2;8;3001;290;227;83
AT13;91400;91400;2006;20060101;2;9;3153;211;216;56
AT13;91400;91400;2006;20060101;2;10;2739;151;191;39
AT13;91400;91400;2006;20060101;2;11;2330;125;243;39
AT13;91400;91400;2006;20060101;2;12;2546;69;209;35
AT13;91400;91400;2006;20060101;2;13;2848;49;112;18
AT13;91400;91400;2006;20060101;2;14;2084;34;92;17
AT13;91400;91400;2006;20060101;2;15;1465;22;60;14
AT13;91400;91400;2006;20060101;2;16;1732;16;35;11
AT13;91400;91400;2006;20060101;2;17;3436;18;15;6
AT13;91500;91500;2006;20060101;1;1;1280;175;361;78
AT13;91500;91500;2006;20060101;1;2;1183;137;354;44
AT13;91500;91500;2006;20060101;1;3;1202;129;400;38
AT13;91500;91500;2006;20060101;1;4;1272;117;387;105
AT13;91500;91500;2006;20060101;1;5;1577;275;667;248
AT13;91500;91500;2006;20060101;1;6;1671;407;715;336
AT13;91500;91500;2006;20060101;1;7;1713;443;635;265
AT13;91500;91500;2006;20060101;1;8;2041;408;599;171
AT13;91500;91500;2006;20060101;1;9;2060;389;493;115
AT13;91500;91500;2006;20060101;1;10;1718;313;498;90
AT13;91500;91500;2006;20060101;1;11;1396;332;510;55
AT13;91500;91500;2006;20060101;1;12;1490;176;478;25
AT13;91500;91500;2006;20060101;1;13;1347;73;249;24
AT13;91500;91500;2006;20060101;1;14;1049;44;154;15
AT13;91500;91500;2006;20060101;1;15;617;15;89;13
AT13;91500;91500;2006;20060101;1;16;566;11;34;9
AT13;91500;91500;2006;20060101;1;17;620;7;17;3
AT13;91500;91500;2006;20060101;2;1;1242;160;319;69
AT13;91500;91500;2006;20060101;2;2;1095;133;328;49
AT13;91500;91500;2006;20060101;2;3;1180;110;361;31
AT13;91500;91500;2006;20060101;2;4;1275;130;387;65
AT13;91500;91500;2006;20060101;2;5;1669;337;574;162
AT13;91500;91500;2006;20060101;2;6;1646;518;629;197
AT13;91500;91500;2006;20060101;2;7;1763;442;541;163
AT13;91500;91500;2006;20060101;2;8;1965;337;476;127
AT13;91500;91500;2006;20060101;2;9;2021;223;398;79
AT13;91500;91500;2006;20060101;2;10;1830;189;379;64
AT13;91500;91500;2006;20060101;2;11;1645;141;483;50
AT13;91500;91500;2006;20060101;2;12;1560;82;369;42
AT13;91500;91500;2006;20060101;2;13;1524;55;219;35
AT13;91500;91500;2006;20060101;2;14;1278;33;187;25
AT13;91500;91500;2006;20060101;2;15;944;18;126;15
AT13;91500;91500;2006;20060101;2;16;1024;15;61;12
AT13;91500;91500;2006;20060101;2;17;2063;11;23;5
AT13;91600;91600;2006;20060101;1;1;1889;195;383;70
AT13;91600;91600;2006;20060101;1;2;1559;167;422;66
AT13;91600;91600;2006;20060101;1;3;1739;112;503;46
AT13;91600;91600;2006;20060101;1;4;1913;125;417;97
AT13;91600;91600;2006;20060101;1;5;2081;238;777;206
AT13;91600;91600;2006;20060101;1;6;2100;440;838;285
AT13;91600;91600;2006;20060101;1;7;2299;473;728;230
AT13;91600;91600;2006;20060101;1;8;2915;434;687;185
AT13;91600;91600;2006;20060101;1;9;2878;391;662;138
AT13;91600;91600;2006;20060101;1;10;2469;333;573;92
AT13;91600;91600;2006;20060101;1;11;1968;263;635;42
AT13;91600;91600;2006;20060101;1;12;2074;177;525;31
AT13;91600;91600;2006;20060101;1;13;2104;76;306;24
AT13;91600;91600;2006;20060101;1;14;1574;39;181;10
AT13;91600;91600;2006;20060101;1;15;981;14;93;14
AT13;91600;91600;2006;20060101;1;16;979;9;41;9
AT13;91600;91600;2006;20060101;1;17;1050;9;16;4
AT13;91600;91600;2006;20060101;2;1;1755;155;361;53
AT13;91600;91600;2006;20060101;2;2;1501;152;424;60
AT13;91600;91600;2006;20060101;2;3;1585;126;419;48
AT13;91600;91600;2006;20060101;2;4;1772;127;411;59
AT13;91600;91600;2006;20060101;2;5;2246;440;643;157
AT13;91600;91600;2006;20060101;2;6;2175;570;666;191
AT13;91600;91600;2006;20060101;2;7;2463;475;712;147
AT13;91600;91600;2006;20060101;2;8;2919;377;482;122
AT13;91600;91600;2006;20060101;2;9;2926;261;452;81
AT13;91600;91600;2006;20060101;2;10;2700;194;445;45
AT13;91600;91600;2006;20060101;2;11;2200;159;550;34
AT13;91600;91600;2006;20060101;2;12;2307;117;420;31
AT13;91600;91600;2006;20060101;2;13;2391;53;277;23
AT13;91600;91600;2006;20060101;2;14;1994;36;227;20
AT13;91600;91600;2006;20060101;2;15;1525;26;122;15
AT13;91600;91600;2006;20060101;2;16;1782;10;75;5
AT13;91600;91600;2006;20060101;2;17;3063;21;28;6
AT13;91700;91700;2006;20060101;1;1;991;119;189;43
AT13;91700;91700;2006;20060101;1;2;864;89;185;25
AT13;91700;91700;2006;20060101;1;3;939;86;221;30
AT13;91700;91700;2006;20060101;1;4;1009;74;180;146
AT13;91700;91700;2006;20060101;1;5;1232;163;384;169
AT13;91700;91700;2006;20060101;1;6;1193;272;382;185
AT13;91700;91700;2006;20060101;1;7;1388;269;402;160
AT13;91700;91700;2006;20060101;1;8;1547;295;361;102
AT13;91700;91700;2006;20060101;1;9;1581;252;309;74
AT13;91700;91700;2006;20060101;1;10;1367;210;281;53
AT13;91700;91700;2006;20060101;1;11;1067;168;341;40
AT13;91700;91700;2006;20060101;1;12;1158;75;262;29
AT13;91700;91700;2006;20060101;1;13;1274;59;139;13
AT13;91700;91700;2006;20060101;1;14;933;26;87;11
AT13;91700;91700;2006;20060101;1;15;578;14;52;7
AT13;91700;91700;2006;20060101;1;16;520;5;24;7
AT13;91700;91700;2006;20060101;1;17;601;4;6;8
AT13;91700;91700;2006;20060101;2;1;986;122;190;33
AT13;91700;91700;2006;20060101;2;2;842;92;183;31
AT13;91700;91700;2006;20060101;2;3;925;75;188;17
AT13;91700;91700;2006;20060101;2;4;1041;71;209;31
AT13;91700;91700;2006;20060101;2;5;1359;251;317;91
AT13;91700;91700;2006;20060101;2;6;1201;323;333;115
AT13;91700;91700;2006;20060101;2;7;1433;274;311;108
AT13;91700;91700;2006;20060101;2;8;1626;236;258;68
AT13;91700;91700;2006;20060101;2;9;1697;185;217;52
AT13;91700;91700;2006;20060101;2;10;1475;143;218;51
AT13;91700;91700;2006;20060101;2;11;1201;70;294;34
AT13;91700;91700;2006;20060101;2;12;1331;66;212;33
AT13;91700;91700;2006;20060101;2;13;1448;40;117;17
AT13;91700;91700;2006;20060101;2;14;1113;21;81;12
AT13;91700;91700;2006;20060101;2;15;779;21;56;11
AT13;91700;91700;2006;20060101;2;16;957;10;36;5
AT13;91700;91700;2006;20060101;2;17;1773;12;16;7
AT13;91800;91800;2006;20060101;1;1;971;98;105;31
AT13;91800;91800;2006;20060101;1;2;849;98;86;33
AT13;91800;91800;2006;20060101;1;3;876;74;119;29
AT13;91800;91800;2006;20060101;1;4;850;51;113;43
AT13;91800;91800;2006;20060101;1;5;1042;140;182;87
AT13;91800;91800;2006;20060101;1;6;1199;176;223;110
AT13;91800;91800;2006;20060101;1;7;1351;247;178;101
AT13;91800;91800;2006;20060101;1;8;1502;244;177;83
